workspace_id,lakehouse_id,lakehouse_name,warehouse_id,warehouse_name,sql_endpoint_id,schema_name,table_name,table_type,column_name,data_type,is_nullable,ordinal_position
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,FormalName,varchar,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,IsoAlpha3Code,varchar,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,IsoNumericCode,varchar,YES,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,CountryType,varchar,YES,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,LatestRecordedPopulation,bigint,YES,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,Continent,varchar,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,Region,varchar,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,Subregion,varchar,YES,10
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,LastEditedBy,varchar,YES,11
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,ValidFrom,datetime2,YES,12
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,countries_backup_20251106_225919,,ValidTo,datetime2,YES,13
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,ddl_script_executions,,script_id,varchar,YES,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,ddl_script_executions,,script_name,varchar,YES,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,ddl_script_executions,,execution_status,varchar,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,dbo,ddl_script_executions,,update_date,datetime2,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,distributed_statement_id,uniqueidentifier,YES,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,database_name,varchar,YES,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,submit_time,datetime2,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,start_time,datetime2,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,end_time,datetime2,YES,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,is_distributed,int,NO,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,statement_type,varchar,YES,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,total_elapsed_time_ms,bigint,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,login_name,varchar,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,row_count,bigint,YES,10
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,status,varchar,YES,11
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,session_id,int,YES,12
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,connection_id,uniqueidentifier,YES,13
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,program_name,varchar,YES,14
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,batch_id,uniqueidentifier,YES,15
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,root_batch_id,uniqueidentifier,YES,16
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,query_hash,varchar,YES,17
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,label,varchar,YES,18
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,result_cache_hit,int,YES,19
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,allocated_cpu_time_ms,bigint,YES,20
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,data_scanned_remote_storage_mb,decimal,YES,21
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,data_scanned_memory_mb,decimal,YES,22
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,data_scanned_disk_mb,decimal,YES,23
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_requests_history,,command,varchar,YES,24
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,session_id,int,YES,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,connection_id,uniqueidentifier,YES,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,session_start_time,datetime2,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,session_end_time,datetime2,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,program_name,varchar,YES,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,login_name,varchar,YES,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,status,varchar,YES,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,context_info,varchar,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,total_query_elapsed_time_ms,bigint,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,last_request_start_time,datetime2,YES,10
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,last_request_end_time,datetime2,YES,11
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,is_user_process,bit,YES,12
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,prev_error,int,YES,13
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,group_id,bigint,YES,14
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,database_id,int,YES,15
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,authenticating_database_id,int,YES,16
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,open_transaction_count,bigint,YES,17
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,text_size,int,YES,18
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,language,varchar,YES,19
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,date_format,varchar,YES,20
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,date_first,int,YES,21
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,quoted_identifier,bit,YES,22
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,arithabort,bit,YES,23
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,ansi_null_dflt_on,bit,YES,24
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,ansi_defaults,bit,YES,25
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,ansi_warnings,bit,YES,26
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,ansi_padding,bit,YES,27
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,ansi_nulls,bit,YES,28
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,concat_null_yields_null,bit,YES,29
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,transaction_isolation_level,int,YES,30
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,lock_timeout,bigint,YES,31
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,deadlock_priority,int,YES,32
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,original_security_id,varchar,YES,33
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,exec_sessions_history,,database_name,varchar,YES,34
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,database_name,varchar,YES,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,number_of_runs,int,YES,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,min_run_total_elapsed_time_ms,bigint,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,max_run_total_elapsed_time_ms,bigint,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,avg_total_elapsed_time_ms,bigint,YES,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,number_of_successful_runs,int,YES,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,number_of_failed_runs,int,YES,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,number_of_canceled_runs,int,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,last_run_total_elapsed_time_ms,bigint,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,last_run_start_time,datetime2,YES,10
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,last_dist_statement_id,uniqueidentifier,YES,11
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,query_hash,varchar,YES,12
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,frequently_run_queries,,last_run_command,varchar,YES,13
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,database_name,varchar,YES,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,median_total_elapsed_time_ms,float,YES,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,last_run_total_elapsed_time_ms,bigint,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,last_run_start_time,datetime2,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,last_dist_statement_id,uniqueidentifier,YES,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,last_run_session_id,int,YES,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,number_of_runs,int,YES,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,query_hash,varchar,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,queryinsights,long_running_queries,,last_run_command,varchar,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,table_id,bigint,NO,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,is_blocked,bit,NO,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,relative_path,nvarchar,NO,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,latest_manifest_version,bigint,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,latest_checkpoint_version,bigint,YES,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,latest_etag,nvarchar,NO,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,external_delta_tables,,last_update_time,datetime,NO,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,delta_log_commit_sequence_id,bigint,NO,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,part,int,NO,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,file_guid,uniqueidentifier,NO,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,version,bigint,NO,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,source_table_guid,uniqueidentifier,NO,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,source_database_guid,uniqueidentifier,NO,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,table_guid,uniqueidentifier,NO,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,checkpoint_file_name,nvarchar,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_checkpoints,,manifest_root,nvarchar,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,commit_sequence_id,bigint,NO,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,fork_guid,uniqueidentifier,NO,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,source_table_guid,uniqueidentifier,NO,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,source_database_guid,uniqueidentifier,NO,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,xdes_ts,bigint,NO,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,commit_time,datetime,NO,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,table_guid,uniqueidentifier,NO,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_forks,,folder_name,nvarchar,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,commit_sequence_id,bigint,NO,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,file_guid,uniqueidentifier,NO,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,xdes_ts,bigint,NO,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,append_only,bit,NO,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,rows_inserted,bigint,NO,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,commit_time,datetime,NO,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,source_table_guid,uniqueidentifier,NO,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,source_database_guid,uniqueidentifier,NO,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,manifest_file_name,nvarchar,YES,9
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,manifest_root,nvarchar,YES,10
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_table_log_files,,table_guid,uniqueidentifier,NO,11
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,table_id,bigint,NO,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,object_id,int,NO,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,table_guid,uniqueidentifier,NO,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,fork_guid,uniqueidentifier,NO,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,delta_log_feature_status,int,NO,5
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,manifest_root,nvarchar,YES,6
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,system_task_consideration_bitmask,int,YES,7
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,managed_delta_tables,,drop_commit_time,datetime,YES,8
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,sys_dw_schemas,,name,nvarchar,NO,1
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,sys_dw_schemas,,schema_id,int,NO,2
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,sys_dw_schemas,,principal_id,int,YES,3
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,8378279a-6626-40e1-9d9e-8c391f419e7a,lh_bronze,,,,sys,sys_dw_schemas,,is_internal,bit,YES,4
4aacd5e0-a895-44be-b26a-fd1da0fe2efc,819d308e-6c5d-4181-ac94-8fa808d83e91,lh_gold,,,,dbo,dim_cities,,CityID,int,YES,1
